StockId,Date,Value
33521,2016-05-06,0.03607382
162621,2016-05-06,-0.04470976
190234,2016-05-06,-0.07314197
69815,2016-05-06,-0.008219115
19472,2016-05-06,-0.01683275
50388,2016-05-06,-0.02770974
227498,2016-05-06,-6.583243e-4
187442,2016-05-06,-0.04335426
211026,2016-05-06,0.02659716
99867,2016-05-06,-0.04735898
607,2016-05-06,-0.04001845
75624,2016-05-06,-0.02461876
88165,2016-05-06,-0.02051985
123083,2016-05-06,0.007454341
192320,2016-05-06,-0.03429488
170157,2016-05-06,0.002406127
54964,2016-05-06,-0.04583821
134657,2016-05-06,-0.0677415
199782,2016-05-06,-0.01316326
118956,2016-05-06,-0.02100703
206469,2016-05-06,-0.05875794
210449,2016-05-06,-0.06073161
147,2016-05-06,-0.07612277
452,2016-05-06,-0.1143114
2582,2016-05-06,-0.1503838
11646,2016-05-06,-0.002924423
11922,2016-05-06,0.002491524
13500,2016-05-06,-0.05134777
14016,2016-05-06,-4.032132e-4
15372,2016-05-06,-0.03378255
17484,2016-05-06,-0.06568509
18436,2016-05-06,-0.059636
18510,2016-05-06,-0.05638473
20824,2016-05-06,-0.03824428
25399,2016-05-06,-0.06825638
26237,2016-05-06,-0.007877784
28313,2016-05-06,0.01049476
28440,2016-05-06,-0.12177
37529,2016-05-06,-0.1775196
41813,2016-05-06,-0.136847
43403,2016-05-06,-0.03644255
44080,2016-05-06,-0.003629205
61859,2016-05-06,-0.1732035
62491,2016-05-06,-0.2436427
62602,2016-05-06,-0.02373186
70508,2016-05-06,-0.05125144
72074,2016-05-06,-0.04862351
79144,2016-05-06,-0.009193542
79816,2016-05-06,-0.005692892
86627,2016-05-06,-0.09057806
86919,2016-05-06,0.008232238
88942,2016-05-06,-0.05766017
90471,2016-05-06,-0.01164294
91093,2016-05-06,-0.05404635
93953,2016-05-06,-0.02565646
96758,2016-05-06,-0.02132602
96775,2016-05-06,-0.03517162
97015,2016-05-06,-0.06154893
99064,2016-05-06,0.06164071
100376,2016-05-06,0.04319698
101131,2016-05-06,-0.03074251
101860,2016-05-06,-0.1019577
103502,2016-05-06,-0.1287173
108595,2016-05-06,-0.02435056
108922,2016-05-06,-0.01983493
114300,2016-05-06,-0.02954778
116849,2016-05-06,-0.01831398
122637,2016-05-06,-0.01831146
125571,2016-05-06,-0.112589
128324,2016-05-06,-0.03700067
135530,2016-05-06,-0.002919206
135746,2016-05-06,-0.01171412
140155,2016-05-06,-0.08773809
142557,2016-05-06,-0.07042574
143743,2016-05-06,-0.09120532
145893,2016-05-06,-0.03020752
147977,2016-05-06,-0.03738724
152473,2016-05-06,-0.05505388
153695,2016-05-06,-0.03052552
157549,2016-05-06,0.04923302
157992,2016-05-06,-0.06098451
160766,2016-05-06,-0.0449331
161524,2016-05-06,-0.01337439
167405,2016-05-06,-0.06152296
168277,2016-05-06,-0.01974897
169054,2016-05-06,-0.005220679
173757,2016-05-06,-0.01652841
175746,2016-05-06,-0.01579789
185736,2016-05-06,-0.02789572
192101,2016-05-06,-0.07435743
194119,2016-05-06,0.08831361
195364,2016-05-06,-0.04749397
195816,2016-05-06,0.0249678
199374,2016-05-06,-0.04085845
208218,2016-05-06,-0.02888201
209856,2016-05-06,-0.03580602
210396,2016-05-06,0.05173155
213186,2016-05-06,0.0330679
215794,2016-05-06,-0.04495313
223214,2016-05-06,-0.02659397
224756,2016-05-06,-0.08001298
225894,2016-05-06,-0.05535457
228732,2016-05-06,-0.03315694
228920,2016-05-06,-0.100045
230414,2016-05-06,-0.08521753
230632,2016-05-06,-0.01324125
231390,2016-05-06,-0.03698135
231591,2016-05-06,-0.07320703
231994,2016-05-06,-0.02535442
274010,2016-05-06,-0.09885917
274727,2016-05-06,-0.02172028
277141,2016-05-06,-0.009169943
16139,2016-05-13,-0.05835212
23262,2016-05-13,-0.05618313
44446,2016-05-13,-0.03737585
61943,2016-05-13,0.01452584
75488,2016-05-13,-0.01125434
79454,2016-05-13,-0.01762071
79974,2016-05-13,0.004103318
97400,2016-05-13,-0.01798706
105188,2016-05-13,6.400649e-4
122697,2016-05-13,0.002243248
134839,2016-05-13,-0.009485044
140055,2016-05-13,-0.003698773
140404,2016-05-13,0.00974983
152213,2016-05-13,-0.01013799
158097,2016-05-13,-0.005703849
161247,2016-05-13,-0.0433205
165025,2016-05-13,-0.01531536
169364,2016-05-13,-0.01915592
175121,2016-05-13,-0.04756494
189325,2016-05-13,-0.0311057
206564,2016-05-13,-0.03405755
207246,2016-05-13,0.1076123
213639,2016-05-13,-0.01060798
224665,2016-05-13,-0.1307925
229759,2016-05-13,-0.05982018
233782,2016-05-13,-0.01523039
234667,2016-05-13,-0.01235786
267146,2016-05-13,0.01031542
290438,2016-05-13,-0.04590431
94715,2016-05-13,0.02956651
212659,2016-05-13,0.009075248
42927,2016-05-13,-0.0436195
115502,2016-05-13,0.001044453
33521,2016-05-13,-0.0095548
162621,2016-05-13,0.002051168
190234,2016-05-13,0.02528452
69815,2016-05-13,0.02035531
19472,2016-05-13,0.0139129
50388,2016-05-13,0.01648751
227498,2016-05-13,-0.04822723
187442,2016-05-13,-0.01334198
211026,2016-05-13,-0.002672129
99867,2016-05-13,0.0313215
607,2016-05-13,-0.02338178
75624,2016-05-13,-0.01222141
88165,2016-05-13,-0.007807437
123083,2016-05-13,0.01216455
192320,2016-05-13,0.03733229
170157,2016-05-13,0.01218686
54964,2016-05-13,0.04044382
134657,2016-05-13,0.01783084
199782,2016-05-13,-0.006775534
118956,2016-05-13,0.004378269
206469,2016-05-13,0.002378064
210449,2016-05-13,0.006182166
147,2016-05-13,0.01565076
452,2016-05-13,0.1283983
2582,2016-05-13,-0.04835416
11646,2016-05-13,0.03293672
11922,2016-05-13,0.02215548
13500,2016-05-13,-0.05186238
14016,2016-05-13,-0.02037994
15372,2016-05-13,-0.01544735
17484,2016-05-13,0.04156845
18436,2016-05-13,-0.02615904
18510,2016-05-13,-0.01262626
20824,2016-05-13,-0.0787284
25399,2016-05-13,-0.01133234
26237,2016-05-13,-0.06992877
28313,2016-05-13,-0.003957057
28440,2016-05-13,-0.05053297
37529,2016-05-13,0.001281167
41813,2016-05-13,0.01170388
43403,2016-05-13,-0.06079396
44080,2016-05-13,0.01358768
61859,2016-05-13,-0.107113
62491,2016-05-13,-0.0201572
62602,2016-05-13,-0.096181729999999993
70508,2016-05-13,-0.02740763
72074,2016-05-13,0.01035276
79144,2016-05-13,-0.01178634
79816,2016-05-13,0.00487042
86627,2016-05-13,-0.07342181
86919,2016-05-13,0.1280753
88942,2016-05-13,-0.0386575
90471,2016-05-13,-0.06650299
91093,2016-05-13,-0.01878403
93953,2016-05-13,-0.0566232
96758,2016-05-13,0.002075795
96775,2016-05-13,0.004105871
97015,2016-05-13,0.009996125
99064,2016-05-13,0.01204604
100376,2016-05-13,0.01037148
101131,2016-05-13,-0.02343162
101860,2016-05-13,0.0210385
103502,2016-05-13,-0.00898467
108595,2016-05-13,0.01808814
108922,2016-05-13,-0.03842982
114300,2016-05-13,-0.03183619
116849,2016-05-13,-0.001197249
122637,2016-05-13,-0.05085481
125571,2016-05-13,-0.1065366
128324,2016-05-13,-0.01123066
135530,2016-05-13,-0.0548711
135746,2016-05-13,0.03384232
140155,2016-05-13,-0.03185419
142557,2016-05-13,-0.005352852
143743,2016-05-13,-0.1153754
145893,2016-05-13,-0.04636111
147977,2016-05-13,-0.05534833
152473,2016-05-13,0.02121432
153695,2016-05-13,-0.06259257
157549,2016-05-13,-0.05916365
157992,2016-05-13,-0.04727912
160766,2016-05-13,-8.063421e-4
161524,2016-05-13,-0.01460044
167405,2016-05-13,-0.03435128
168277,2016-05-13,-0.03168455
169054,2016-05-13,-0.005587972
173757,2016-05-13,0.006964033
175746,2016-05-13,-0.004070939
185736,2016-05-13,-0.03025797
192101,2016-05-13,-0.04296492
194119,2016-05-13,-0.02072363
195364,2016-05-13,-0.01591073
195816,2016-05-13,0.1320651
199374,2016-05-13,-0.01157103
208218,2016-05-13,0.003993745
209856,2016-05-13,-0.02151258
210396,2016-05-13,-0.02205423
213186,2016-05-13,-0.06127823
215794,2016-05-13,-0.02687179
223214,2016-05-13,-0.01219063
224756,2016-05-13,-0.0234194
225894,2016-05-13,-0.0159763
228732,2016-05-13,-0.001510842
228920,2016-05-13,-0.02738922
230414,2016-05-13,-0.05913663
230632,2016-05-13,-0.05103948
231390,2016-05-13,0.01432892
231591,2016-05-13,-0.06476917
231994,2016-05-13,-0.01792944
274010,2016-05-13,8.927163e-4
274727,2016-05-13,0.06995162
277141,2016-05-13,0.06388305
16139,2016-05-20,0.00518758
23262,2016-05-20,0.04277626
44446,2016-05-20,0.02034974
61943,2016-05-20,8.944276e-4
75488,2016-05-20,-0.04060955
79454,2016-05-20,-0.02932069
79974,2016-05-20,-0.01787977
97400,2016-05-20,0.01373765
105188,2016-05-20,-7.24373e-4
122697,2016-05-20,0.007505186
134839,2016-05-20,-0.02667573
140055,2016-05-20,0.02585503
140404,2016-05-20,-0.004521939
152213,2016-05-20,0.009082739
158097,2016-05-20,0.001024514
161247,2016-05-20,-0.01214309
165025,2016-05-20,0.01194274
169364,2016-05-20,-0.01735964
175121,2016-05-20,-0.007361377
189325,2016-05-20,0.03934795
206564,2016-05-20,0.0610281
207246,2016-05-20,0.02749044
213639,2016-05-20,-0.06468837
224665,2016-05-20,0.05794909
229759,2016-05-20,-0.02603453
233782,2016-05-20,0.07714052
234667,2016-05-20,0.0600102
267146,2016-05-20,0.009990094
290438,2016-05-20,0.02506469
94715,2016-05-20,0.006900828
212659,2016-05-20,0.02732412
42927,2016-05-20,0.06134008
115502,2016-05-20,-0.01424363
33521,2016-05-20,-0.00326948
162621,2016-05-20,0.01525829
190234,2016-05-20,0.04753917
69815,2016-05-20,-0.001655826
19472,2016-05-20,0.01151397
50388,2016-05-20,-2.665353e-4
227498,2016-05-20,-0.02166544
187442,2016-05-20,0.0175505
211026,2016-05-20,0.01657139
99867,2016-05-20,-1.125934e-4
607,2016-05-20,-7.256314e-4
75624,2016-05-20,0.006120387
88165,2016-05-20,0.01521272
123083,2016-05-20,-0.002354045
192320,2016-05-20,0.002951572
170157,2016-05-20,-0.01926243
54964,2016-05-20,-0.008552912
134657,2016-05-20,0.03714471
199782,2016-05-20,0.004036491
118956,2016-05-20,-0.001337556
206469,2016-05-20,0.03795965
210449,2016-05-20,0.01586695
147,2016-05-20,-0.07974603
452,2016-05-20,0.01786783
2582,2016-05-20,-0.04615916
11646,2016-05-20,-0.04060286
11922,2016-05-20,-0.01250462
13500,2016-05-20,-0.07019211
14016,2016-05-20,-0.03424715
15372,2016-05-20,-0.09546945
17484,2016-05-20,-0.007411129
18436,2016-05-20,0.02610077
18510,2016-05-20,-0.06090567
20824,2016-05-20,0.01006562
25399,2016-05-20,-0.04971958
26237,2016-05-20,-5.663931e-4
28313,2016-05-20,-0.04849739
28440,2016-05-20,-0.02974526
37529,2016-05-20,-0.03067576
41813,2016-05-20,-0.06676077
43403,2016-05-20,-0.01656179
44080,2016-05-20,0.02464912
61859,2016-05-20,0.05078628
62491,2016-05-20,0.0641743
62602,2016-05-20,-0.05353592
70508,2016-05-20,-0.08653276
72074,2016-05-20,-0.0203355
79144,2016-05-20,-0.009421165
79816,2016-05-20,-0.003148644
86627,2016-05-20,0.01427274
86919,2016-05-20,-0.01797508
88942,2016-05-20,-0.04605005
90471,2016-05-20,-0.04558944
91093,2016-05-20,-0.03692538
93953,2016-05-20,0.01247291
96758,2016-05-20,0.0278846
96775,2016-05-20,0.009824947
97015,2016-05-20,0.001210292
99064,2016-05-20,-0.01998935
100376,2016-05-20,-0.04099644
101131,2016-05-20,-0.004043086
101860,2016-05-20,0.001464835
103502,2016-05-20,-0.03135176
108595,2016-05-20,-0.01347529
108922,2016-05-20,0.07471873
114300,2016-05-20,0.01027732
116849,2016-05-20,-0.07942857
122637,2016-05-20,-0.06769744
125571,2016-05-20,-0.07342149
128324,2016-05-20,0.03454805
135530,2016-05-20,-0.002039287
135746,2016-05-20,0.02967517
140155,2016-05-20,-0.00393703
142557,2016-05-20,0.0311707
143743,2016-05-20,-0.07708334
145893,2016-05-20,0.005136525
147977,2016-05-20,0.02104044
152473,2016-05-20,-0.001457457
153695,2016-05-20,-0.04680401
157549,2016-05-20,-0.03758545
157992,2016-05-20,-0.006105742
160766,2016-05-20,7.051153e-4
161524,2016-05-20,-0.009966398
167405,2016-05-20,-0.001547246
168277,2016-05-20,-0.01270546
169054,2016-05-20,-0.003989301
173757,2016-05-20,0.04527064
175746,2016-05-20,-0.04161488
185736,2016-05-20,0.004767304
192101,2016-05-20,-0.04672222
194119,2016-05-20,-0.02138804
195364,2016-05-20,-0.1131271
195816,2016-05-20,-0.1167854
199374,2016-05-20,-0.1600808
208218,2016-05-20,0.01223067
209856,2016-05-20,-0.01932025
210396,2016-05-20,-0.02594894
213186,2016-05-20,-5.663994e-4
215794,2016-05-20,-0.02587278
223214,2016-05-20,-0.01588525
224756,2016-05-20,-0.008364233
225894,2016-05-20,0.02250861
228732,2016-05-20,0.04632003
228920,2016-05-20,0.04240997
230414,2016-05-20,0.04603568
230632,2016-05-20,-0.003820164
231390,2016-05-20,0.06574588
231591,2016-05-20,-0.075278
231994,2016-05-20,-0.05968402
274010,2016-05-20,-0.05774525
274727,2016-05-20,0.033784260000000003
277141,2016-05-20,-0.03921505
16139,2016-05-27,0.0343121
23262,2016-05-27,0.05880676
44446,2016-05-27,-0.01055881
61943,2016-05-27,0.009387771
75488,2016-05-27,-0.02533676
79454,2016-05-27,0.02807366
79974,2016-05-27,0.0140444
97400,2016-05-27,0.05291441
105188,2016-05-27,0.01751656
122697,2016-05-27,0.009017257
134839,2016-05-27,0.02810912
140055,2016-05-27,-0.00413579
140404,2016-05-27,0.04026159
152213,2016-05-27,0.01271909
158097,2016-05-27,0.01903376
161247,2016-05-27,0.1329067
165025,2016-05-27,0.0288186
169364,2016-05-27,0.02281897
175121,2016-05-27,0.005110865
189325,2016-05-27,0.04462898
206564,2016-05-27,0.01252954
207246,2016-05-27,0.02810582
213639,2016-05-27,0.05273195
224665,2016-05-27,0.03659425
229759,2016-05-27,0.03729321
233782,2016-05-27,0.02066185
234667,2016-05-27,0.03734024
267146,2016-05-27,0.04353452
290438,2016-05-27,-0.01461506
94715,2016-05-27,0.06009187
212659,2016-05-27,0.0163726
42927,2016-05-27,0.03172605
115502,2016-05-27,0.04368102
33521,2016-05-27,0.02477015
162621,2016-05-27,0.01319664
190234,2016-05-27,0.008943915
69815,2016-05-27,0.01105762
19472,2016-05-27,0.02557429
50388,2016-05-27,0.01863348
227498,2016-05-27,-0.004842977
187442,2016-05-27,0.07130873
211026,2016-05-27,0.02578538
99867,2016-05-27,0.04016085
607,2016-05-27,0.03848014
75624,2016-05-27,0.01550963
88165,2016-05-27,0.009559632
123083,2016-05-27,0.01453045
192320,2016-05-27,0.01272193
170157,2016-05-27,0.03651937
54964,2016-05-27,0.06542785
134657,2016-05-27,0.01511258
199782,2016-05-27,0.05222201
118956,2016-05-27,0.02555289
206469,2016-05-27,0.01042875
210449,2016-05-27,0.007486238
147,2016-05-27,0.01334203
452,2016-05-27,-0.09530947
2582,2016-05-27,0.07341018
11646,2016-05-27,-0.002573657
11922,2016-05-27,0.04981364
13500,2016-05-27,-0.01830463
14016,2016-05-27,-0.02125698
15372,2016-05-27,0.002208109
17484,2016-05-27,-0.0360113
18436,2016-05-27,0.02778943
18510,2016-05-27,-0.06699626
20824,2016-05-27,0.01079321
25399,2016-05-27,-0.004183276
26237,2016-05-27,-0.0108856
28313,2016-05-27,0.02804866
28440,2016-05-27,0.02943532
37529,2016-05-27,0.02203473
41813,2016-05-27,0.1016372
43403,2016-05-27,-0.039071
44080,2016-05-27,-0.05313825
61859,2016-05-27,-0.01328586
62491,2016-05-27,0.01167377
62602,2016-05-27,0.01112311
70508,2016-05-27,-0.04565135
72074,2016-05-27,-0.005748361
79144,2016-05-27,0.007272846
79816,2016-05-27,0.002855128
86627,2016-05-27,0.04071267
86919,2016-05-27,-0.03485854
88942,2016-05-27,0.09780589
90471,2016-05-27,0.06550016
91093,2016-05-27,0.03156064
93953,2016-05-27,-0.03797537
96758,2016-05-27,-0.01967511
96775,2016-05-27,0.01741575
97015,2016-05-27,0.04503733
99064,2016-05-27,0.129614
100376,2016-05-27,0.04301662
101131,2016-05-27,0.003033531
101860,2016-05-27,-0.008196973
103502,2016-05-27,0.02946904
108595,2016-05-27,-0.01824407
108922,2016-05-27,0.03951265
114300,2016-05-27,0.05036747
116849,2016-05-27,0.01620803
122637,2016-05-27,0.01881372
125571,2016-05-27,0.0378931
128324,2016-05-27,0.03209633
135530,2016-05-27,0.03527192
135746,2016-05-27,-0.01906776
140155,2016-05-27,0.02518024
142557,2016-05-27,0.05364631
143743,2016-05-27,0.0271445
145893,2016-05-27,0.02821299
147977,2016-05-27,0.01330797
152473,2016-05-27,0.03238182
153695,2016-05-27,-0.02761479
157549,2016-05-27,0.012016
157992,2016-05-27,0.06738553
160766,2016-05-27,-0.0229335
161524,2016-05-27,0.03572972
167405,2016-05-27,0.03777077
168277,2016-05-27,-0.02064109
169054,2016-05-27,-0.0320256
173757,2016-05-27,-0.01298734
175746,2016-05-27,-0.01522221
185736,2016-05-27,0.01853194
192101,2016-05-27,-0.03511169
194119,2016-05-27,-0.02101804
195364,2016-05-27,3.274916e-4
195816,2016-05-27,-0.04588055
199374,2016-05-27,-0.0103381
208218,2016-05-27,0.03853715
209856,2016-05-27,0.03454008
210396,2016-05-27,-0.02580119
213186,2016-05-27,-0.02138635
215794,2016-05-27,-0.037895
223214,2016-05-27,0.003997406
224756,2016-05-27,0.0480459
225894,2016-05-27,0.02317479
228732,2016-05-27,-0.008811627
228920,2016-05-27,0.0165789
230414,2016-05-27,0.009236899
230632,2016-05-27,0.006029927
231390,2016-05-27,0.05993832
231591,2016-05-27,0.04109339
231994,2016-05-27,-0.0088247
274010,2016-05-27,0.03706387
274727,2016-05-27,0.03412335
277141,2016-05-27,-0.03769704
16139,2016-06-03,-0.0374897
23262,2016-06-03,0.004605777
44446,2016-06-03,0.03390508
61943,2016-06-03,0.009743119
75488,2016-06-03,-0.00722113
79454,2016-06-03,0.01555524
79974,2016-06-03,0.005642503
97400,2016-06-03,0.1092953
105188,2016-06-03,0.007231969
122697,2016-06-03,7.770312e-4
134839,2016-06-03,0.01162048
140055,2016-06-03,0.001297725
140404,2016-06-03,-0.004719751
152213,2016-06-03,-0.01140277
158097,2016-06-03,0.009439836
161247,2016-06-03,0.01717869
165025,2016-06-03,0.008536675
169364,2016-06-03,-0.02410908
175121,2016-06-03,-0.01535551
189325,2016-06-03,-0.00824972
206564,2016-06-03,-0.01815811
207246,2016-06-03,0.04670681
213639,2016-06-03,0.03048981
224665,2016-06-03,0.0152453
229759,2016-06-03,0.07382601
233782,2016-06-03,-0.06364744
234667,2016-06-03,0.03390636
267146,2016-06-03,-0.01354989
290438,2016-06-03,-0.02567023
94715,2016-06-03,0.007172415
212659,2016-06-03,0.004339714
42927,2016-06-03,0.006417692
115502,2016-06-03,0.01563097
33521,2016-06-03,0.002881208
162621,2016-06-03,-0.001085339
190234,2016-06-03,0.02051825
69815,2016-06-03,0.006952778
19472,2016-06-03,-3.693401e-4
50388,2016-06-03,-0.002362446
227498,2016-06-03,0.00251889
187442,2016-06-03,0.0204097
211026,2016-06-03,0.002311536
99867,2016-06-03,-0.002733151
607,2016-06-03,0.003845279
75624,2016-06-03,0.03357153
88165,2016-06-03,0.02098505
123083,2016-06-03,0.01530183
192320,2016-06-03,0.02056948
170157,2016-06-03,0.01168057
54964,2016-06-03,-0.005212574
134657,2016-06-03,0.007050617
199782,2016-06-03,3.039708e-4
118956,2016-06-03,0.01685504
206469,2016-06-03,0.03958705
210449,2016-06-03,0.04904781
147,2016-06-03,-0.03930984
452,2016-06-03,3.511447e-4
2582,2016-06-03,-0.004746374
11646,2016-06-03,-0.003801794
11922,2016-06-03,-0.006011009
13500,2016-06-03,-0.01021884
14016,2016-06-03,-0.0390838
15372,2016-06-03,0.03541541
17484,2016-06-03,0.006203951
18436,2016-06-03,-0.008222633
18510,2016-06-03,0.00459992
20824,2016-06-03,0.009734202
25399,2016-06-03,0.0292846
26237,2016-06-03,-0.01354979
28313,2016-06-03,-0.0161092
28440,2016-06-03,0.0202123
37529,2016-06-03,0.07399948
41813,2016-06-03,0.01113322
43403,2016-06-03,0.01108698
44080,2016-06-03,0.007360237
61859,2016-06-03,-0.03568186
62491,2016-06-03,0.07170772
62602,2016-06-03,0.02434806
70508,2016-06-03,0.0319301
72074,2016-06-03,-7.324809e-4
79144,2016-06-03,0.03259183
79816,2016-06-03,-6.756713e-4
86627,2016-06-03,-0.002681483
86919,2016-06-03,0.02980496
88942,2016-06-03,-0.04617985
90471,2016-06-03,-0.02349613
91093,2016-06-03,0.01337392
93953,2016-06-03,0.02716164
96758,2016-06-03,0.04388056
96775,2016-06-03,-0.02918163
97015,2016-06-03,-0.04766743
99064,2016-06-03,0.006118537
100376,2016-06-03,0.01277937
101131,2016-06-03,0.07045208
101860,2016-06-03,0.0117384
103502,2016-06-03,0.02883684
108595,2016-06-03,-0.02046425
108922,2016-06-03,0.05567369
114300,2016-06-03,0.01805043
116849,2016-06-03,0.01412538
122637,2016-06-03,0.05218162
125571,2016-06-03,-0.03591506
128324,2016-06-03,0.01898108
135530,2016-06-03,0.02830711
135746,2016-06-03,0.02176249
140155,2016-06-03,0.03008144
142557,2016-06-03,-0.043616
143743,2016-06-03,-0.02609764
145893,2016-06-03,-0.005615784
147977,2016-06-03,-0.01478835
152473,2016-06-03,0.04083109
153695,2016-06-03,-0.04412232
157549,2016-06-03,-0.006307738
157992,2016-06-03,0.0161579
160766,2016-06-03,0.0319799
161524,2016-06-03,-0.005090971
167405,2016-06-03,0.01054889
168277,2016-06-03,0.1141402
169054,2016-06-03,0.003884317
173757,2016-06-03,-0.01904739
175746,2016-06-03,0.007236486
185736,2016-06-03,0.02834761
192101,2016-06-03,-0.006833703
194119,2016-06-03,-0.01153787
195364,2016-06-03,0.04982616
195816,2016-06-03,0.04302652
199374,2016-06-03,0.08082049
208218,2016-06-03,0.02592561
209856,2016-06-03,0.01124626
210396,2016-06-03,0.01937754
213186,2016-06-03,0.1983048
215794,2016-06-03,-0.009206952
223214,2016-06-03,0.008085987
224756,2016-06-03,0.0802303
225894,2016-06-03,-0.006646197
228732,2016-06-03,-0.01294614
228920,2016-06-03,-0.02404486
230414,2016-06-03,0.03220557
230632,2016-06-03,0.03310829
231390,2016-06-03,0.007305503
231591,2016-06-03,-0.02186817
231994,2016-06-03,0.01079447
274010,2016-06-03,5.106614e-4
274727,2016-06-03,0.02368841
277141,2016-06-03,0.02731545
16139,2016-06-10,0.03093927
23262,2016-06-10,-0.0296657
44446,2016-06-10,-0.001045037
61943,2016-06-10,0.009649106
75488,2016-06-10,0.004467898
79454,2016-06-10,-0.01531698
79974,2016-06-10,0.02856402
97400,2016-06-10,-0.0152855
105188,2016-06-10,0.01011323
122697,2016-06-10,0.002329475
134839,2016-06-10,-0.02060819
140055,2016-06-10,-0.01386897
140404,2016-06-10,-0.0173886
152213,2016-06-10,-0.03386061
158097,2016-06-10,-0.001989484
161247,2016-06-10,-0.06622177
165025,2016-06-10,0.0039678100000000004
169364,2016-06-10,0.0110619
175121,2016-06-10,-0.01427818
189325,2016-06-10,-0.0279265
206564,2016-06-10,-9.135368e-4
207246,2016-06-10,-0.02441698
213639,2016-06-10,-0.07890125
224665,2016-06-10,-0.1628882
229759,2016-06-10,-0.01103549
233782,2016-06-10,-0.01942089
234667,2016-06-10,2.245372e-4
267146,2016-06-10,0.04456035
290438,2016-06-10,0.04771636
94715,2016-06-10,-0.01922074
212659,2016-06-10,-0.01302778
42927,2016-06-10,0.01316459
115502,2016-06-10,-0.0277028
33521,2016-06-10,0.0153233
162621,2016-06-10,0.007062589
190234,2016-06-10,-0.07003079
69815,2016-06-10,0.01086117
19472,2016-06-10,-0.006369332
50388,2016-06-10,-0.04369836
227498,2016-06-10,0.006177745
187442,2016-06-10,-0.01924765
211026,2016-06-10,0.0172959
99867,2016-06-10,-0.05861604
607,2016-06-10,-0.01973291
75624,2016-06-10,-0.04078295
88165,2016-06-10,-0.01579122
123083,2016-06-10,0.03327698
192320,2016-06-10,-0.02889406
170157,2016-06-10,-0.02255374
54964,2016-06-10,-0.01297102
134657,2016-06-10,0.01262633
199782,2016-06-10,0.006885382
118956,2016-06-10,-0.01916048
206469,2016-06-10,0.006799782
210449,2016-06-10,-0.009299814
147,2016-06-10,0.05533066
452,2016-06-10,-0.005858433
2582,2016-06-10,0.04435473
11646,2016-06-10,0.008431399
11922,2016-06-10,-0.05860663
13500,2016-06-10,0.07626054
14016,2016-06-10,0.03654418
15372,2016-06-10,-0.01544158
17484,2016-06-10,0.02037099
18436,2016-06-10,-0.03675476
18510,2016-06-10,0.08593649
20824,2016-06-10,0.001127203
25399,2016-06-10,-0.02945931
26237,2016-06-10,0.01745899
28313,2016-06-10,0.02075773
28440,2016-06-10,0.01144427
37529,2016-06-10,-0.02709886
41813,2016-06-10,0.005956681
43403,2016-06-10,-0.06581795
44080,2016-06-10,-0.01074133
61859,2016-06-10,-0.04895652
62491,2016-06-10,-0.01790578
62602,2016-06-10,0.02025554
70508,2016-06-10,0.08474956
72074,2016-06-10,0.0144707
79144,2016-06-10,7.999308e-4
79816,2016-06-10,0.008887938
86627,2016-06-10,-0.0201044
86919,2016-06-10,-0.01034016
88942,2016-06-10,-0.03090489
90471,2016-06-10,0.02423903
91093,2016-06-10,0.1146919
93953,2016-06-10,0.06558705
96758,2016-06-10,-0.007713511
96775,2016-06-10,-0.04988692
97015,2016-06-10,0.02883936
99064,2016-06-10,-0.01206217
100376,2016-06-10,0.03899055
101131,2016-06-10,0.01822372
101860,2016-06-10,-0.03970217
103502,2016-06-10,-0.004768464
108595,2016-06-10,0.02264637
108922,2016-06-10,-0.02447949
114300,2016-06-10,-0.01896152
116849,2016-06-10,-0.004129974
122637,2016-06-10,0.01077982
125571,2016-06-10,0.01282399
128324,2016-06-10,-0.02443737
135530,2016-06-10,-0.005666282
135746,2016-06-10,0.02660472
140155,2016-06-10,-0.01955264
142557,2016-06-10,-0.04530612
143743,2016-06-10,0.01665618
145893,2016-06-10,0.001619208
147977,2016-06-10,0.01892018
152473,2016-06-10,-0.006364019
153695,2016-06-10,0.138428
157549,2016-06-10,0.02539246
157992,2016-06-10,-0.009526277
160766,2016-06-10,0.1902518
161524,2016-06-10,0.024239
167405,2016-06-10,-0.001439849
168277,2016-06-10,-0.04854711
169054,2016-06-10,0.05771374
173757,2016-06-10,-0.02098338
175746,2016-06-10,0.007355283
185736,2016-06-10,-0.002805325
192101,2016-06-10,0.02383248
194119,2016-06-10,0.01212867
195364,2016-06-10,-0.01554457
195816,2016-06-10,-0.03368115
199374,2016-06-10,0.1060962
208218,2016-06-10,-0.07286291
209856,2016-06-10,0.05729435
210396,2016-06-10,0.007691848
213186,2016-06-10,-0.01734399
215794,2016-06-10,0.00876741
223214,2016-06-10,2.476141e-4
224756,2016-06-10,0.008919013
225894,2016-06-10,-0.0316431
228732,2016-06-10,-0.01223048
228920,2016-06-10,-0.001439862
230414,2016-06-10,-0.08201759
230632,2016-06-10,-0.0716479
231390,2016-06-10,0.03969319
231591,2016-06-10,0.021858
231994,2016-06-10,-0.03196478
274010,2016-06-10,-1.781609e-4
274727,2016-06-10,-0.03664156
277141,2016-06-10,-0.007360887
16139,2016-06-17,-0.03470142
23262,2016-06-17,-2.778941e-4
44446,2016-06-17,-0.009939934
61943,2016-06-17,-0.02302338
75488,2016-06-17,-0.01893036
79454,2016-06-17,-0.004493206
79974,2016-06-17,0.009918045
